BBL,LotArea_12,availFAR_perc_12
2027650132,5000,92
2032070061,7500,100
2031870025,9120,50
2038300075,5150,74.4
2026090041,8316,88.9
2041130040,5000,100
2023680028,17650,94.2
2030360001,8300,100
2039300033,5000,100
2043070035,7500,74.5
2042450021,5330,61.9
2035950035,10000,58.8
2029530017,19000,74
2025390505,52500,100
2043170075,11074,70.9
2038670032,5000,60.5
2027830055,11283,80.8
2042870024,6550,59
2027640017,10000,50
2028770537,5000,79.8
2027690038,17500,98.5
2037320009,10800,85.6
2038110021,5124,72.8
2037660034,5000,62.4
2043070032,7500,67.5
2027680117,10000,50
2037820032,5000,72
2035120003,5000,76.8
2027360086,30550,90
2023860059,5000,69.5
2023340043,5000,72.5
2042230036,7500,100
2028480062,10002,100
2027200034,5500,78.8
2028310056,13000,68.8
2023710039,7963,100
2040910050,12800,66
2042400024,5000,74.5
2029860131,6700,100
2024060016,12335,94.4
2027420003,44169,85.5
2027740200,5000,100
2028437501,11300,58.1
2039130013,5702,69.6
2038130049,8034,61.6
2043310017,5000,66.7
2030870022,8300,85.2
2025990100,25900,100
2032040023,5000,75.3
2028390005,9522,83.4
2029000033,17360,100
2023400063,31582,63.5
2037550039,5325,52
2025040006,40000,54.1
2034610024,5015,100
2032040015,5000,75.7
2029820035,7500,100
2024530061,6975,100
2043170050,14710,71.5
2039320020,7422,100
2029510015,29950,100
2038300068,5150,64.8
2038480100,5290,53.3
2026690039,7496,100
2022850046,5736,64.2
2037220001,6720,51.2
2031950066,5000,50
2026270035,19800,99.2
2029560011,7500,80
2030930053,10681,75.2
2029670050,5093,92
2028760227,26813,NA
2031560081,5204,60.8
2030630053,6155,93.6
2026300005,5610,63
2025260001,6500,97.7
2023780046,6046,64
2034580019,6624,100
2037420044,9254,70.6
2041570050,23750,73.6
2042440033,5186,56
2039070019,9356,100
2028690022,5045,79.4
2029530006,6750,100
2031210002,14650,80
2034830058,8227,53.3
2028740093,7585,72.7
2030440082,12480,99.5
2027370127,5000,50
2042260010,21800,100
2029240015,6880,80.8
2030730013,13125,58.8
2028770440,5000,81.6
2031680056,8241,100
2027720081,11185,100
2036437501,89781,55.6
2041960025,5000,80.2
2028590030,10400,50
2026830001,10828,70.9
2023860002,6785,100
2022780001,14500,66.7
2027920024,5000,100
2028920018,5515,83.7
2032180035,67000,69.5
2031110001,9593,100
2026770090,6267,51
2040820005,9224,81.1
2041960007,7550,53.5
2043060014,5850,64
2030550037,11742,75
2028640008,12224,50
2032150048,5300,72.4
2038590009,7332,59.7
2038810001,7000,95.2
2026000142,15000,50
2027240134,36056,59.6
2028720254,5325,100
2043310015,5000,66.7
2026990007,8964,100
2027750038,5000,50
2023400131,5583,50.5
2039320012,5487,90.9
2040770018,11290,81.1
2027610095,5000,77
2032360220,12978,99.7
2025620001,29050,100
2032200051,43000,72.4
2038200019,5150,58.4
2029310023,5175,85.6
2027070001,6650,70.9
2025300025,41100,100
2026230142,10709,86.3
2023590075,15063,100
2025980066,10000,50
2038950055,5600,73.6
2038520001,316180,51
2025820009,5190,100
2037780028,10000,61.3
2026040195,36573,100
2026960005,121193,72.4
2025830002,490500,100
2027810160,56672,100
2027750198,25835,89
2029390031,10010,52
2025810041,10000,80.8
2036860005,9270,68.3
2028720243,5000,100
2025130044,74274,73.5
2028320015,5890,57
2024020001,5000,54.7
2038000039,5150,61.6
2030320059,23298,100
2041530001,7170,66.3
2041750028,7500,60.9
2025460082,5250,50
2026020001,14311,50.5
2042370065,5000,71.8
2030150097,12536,80.6
2032300033,6970,100
2026040140,106500,87
2025260053,8750,96.2
2025790014,10000,70.9
2041990026,6238,75.5
2031170005,8625,79.2
2028660060,31827,NA
2041390014,109250,100
2037420040,10175,71.2
2031950030,5000,76.5
2040030010,16892,69
2029560028,5000,77.5
2031110035,7131,86.6
2028760090,5664,100
2032050015,5000,73.3
2030450049,9344,100
2025330090,5000,100
2031650044,38414,68
2027680101,10000,50
2026300047,5017,53.1
2031130006,6250,88.4
2032140051,7950,86.8
2027680005,10000,50
2026230026,5800,84.9
2027710185,29300,50
2028470049,5000,100
2037750001,15878,80.9
2030430010,22381,78
2035960035,13216,100
2022800038,5000,100
2031000056,7500,74.1
2027710045,515975,64.5
2025570080,13127,100
2032320110,5537,100
2026060125,59889,50
2037560032,5000,74.4
2038050030,8092,74.4
2039340040,10815,77
2023070001,5537,65.8
2030610020,5058,100
2030590048,20710,52.7
2027660523,24854,99.5
2034960037,10000,73.3
2035620003,5000,100
2023070025,6242,71.2
2023830012,12198,77.4
2027680356,10000,70
2022610015,10000,75.3
2028757501,13450,100
2038800018,5000,52.8
2030130012,14630,98.7
2030890051,5000,88.7
2038070041,10306,100
2035590050,5000,68
2024960064,27000,100
2024660019,7292,78.6
2029250068,9905,71.8
2039740017,7790,90.5
2028070062,6000,100
2027150053,5841,74.7
2025770022,5000,90
2027660092,10000,50
2027690093,5210,52
2038560010,20000,50
2035330032,5000,61.6
2042030082,9900,51.1
2041110012,7500,53.3
2030190100,312000,NA
2027630379,17500,98
2025940050,17747,50
2030170074,41149,66
2029230003,5000,100
2026070017,11129,100
2030260055,8068,78.8
2039630018,11500,74.9
2027680089,5000,50
2027690167,18764,76
2027750085,19584,68
2027610130,17500,50
2023710061,9312,100
2036620001,10757,91.8
2027740340,5000,100
2027500032,6000,100
2027690200,6054,97.5
2030800083,8077,71.2
2030360053,7250,53.6
2026010050,15436,85.6
2029620048,6530,100
2041590013,5375,59.1
2025950107,102813,84.5
2026830045,11500,77.3
2027620224,16257,100
2028920073,9278,72
2034450135,7500,100
2029990003,10000,58.4
2032040036,5000,78.2
2025830050,145500,70
2032050017,5000,73.7
2041980018,5771,76.4
2026300049,5000,58.8
2023710015,6623,84.9
2043180012,10000,71.8
2031120018,30000,87.2
2042500012,5000,52.7
2026030083,67388,63
2029840046,48359,100
2027930014,7980,100
2027740198,5000,100
2026000187,6863,86.5
2025330120,10891,100
2028420047,9875,71.2
2023810040,5054,100
2043080031,5000,55.6
2039080010,20000,100
2036610016,9209,74.1
2027740631,11300,61
2027870001,77896,56.4
2026820034,17790,70.4
2034360001,21010,100
2028730013,7500,100
2027660289,5934,51.5
2027620421,41250,94.5
2027610006,9480,60.9
2027770183,5000,98.5
2040410005,14490,100
2043230058,5000,83.5
2026110013,5040,51.4
2042480013,10008,88.2
2030320025,7539,100
2023330001,20974,100
2023710050,9483,85.2
2032250067,5086,75.2
2036140028,18006,81.7
2025910088,9200,85.5
2041700016,5000,76.7
2030150085,5537,83.5
2030060021,6500,100
2023590001,36957,100
2042870035,7428,70.9
2037640012,5000,72.8
2041680019,7500,82.6
2027740299,5000,50
2023450018,16300,68.3
2030470050,17117,76.2
2026900155,28784,89.2
2031730068,5863,100
2028760210,5000,100
2026700001,72180,NA
2027140030,25840,88.4
2025740056,5141,81.4
2039340001,14400,79.4
2032310350,160200,100
2027690019,5000,50
2031880014,12250,100
2027610107,5000,100
2030150031,9723,86.6
2028530035,13406,100
2029310032,5584,100
2027830037,10490,71.5
2025060062,25375,75
2032380126,16137,100
2031980081,12800,51
2024560233,5800,70.9
2042860035,10650,70.9
2028800027,7000,84.9
2026830035,18150,81.4
2026790034,5462,100
2027550131,5743,51.5
2025620041,18700,50
2029990033,5000,80.5
2027770105,5000,100
2040850130,9140,100
2030970158,5588,93
2025770036,5000,100
2032050013,5000,70.4
2027710203,15000,94
2023700052,5677,100
2022770001,9500,83.4
2025770014,12774,51
2042480017,5004,70.9
2028280029,6750,100
2028970143,6685,100
2029310009,9144,79.4
2030650049,5784,58.8
2029240025,7614,59.5
2032150034,10712,66.7
2027640025,25000,100
2037390037,10040,72.4
2025080001,5000,81.1
2023810019,9900,100
2030650057,5294,54.3
2025970001,211726,99
2042780045,5500,64.4
2042490046,6500,77.3
2024840035,11503,88.9
2024830040,9061,89
2041060041,7513,67.8
2026330014,5000,52.7
2028830001,63828,100
2024630040,16086,90.4
2027770418,5000,95.5
2027690057,12291,50
2025510040,15000,58.8
2038160072,6412,81.6
2038360001,114166,94.5
2025100027,9746,68.6
2036360005,61400,78.6
2030310066,5490,73.5
2023380100,20942,100
2029090010,12356,94.8
2024780061,7500,100
2032020048,5385,100
2031490068,7697,70.9
2022940032,25500,100
2029470025,12536,82
2040660010,5000,66.7
2030440073,8288,50.5
2028630054,10833,56.4
2030290029,5024,50
2024660026,10407,73.9
2023860022,5800,100
2030520011,5483,91.9
2027660300,105968,74
2038110056,5124,81.6
2029730102,21900,100
2042020006,5000,64.4
2027610087,11220,55.5
2027650020,9000,50
2023870041,14754,67.2
2032340025,11816,100
2043310045,5000,56.7
2028530012,5852,50
2028690043,7276,100
2023310016,5000,70.9
2024530024,10848,74.7
2024870032,25650,81.4
2039970020,5171,87.7
2042500041,5950,73.6
2029670042,12918,54
2023680035,8716,83.7
2022770078,9000,93.5
2036620024,7201,100
2029140001,107800,64.5
2030680099,16579,82
2028140017,23285,68.3
2039220048,6242,86.8
2030040020,36473,72.4
2026110001,25500,77.4
2030510049,7250,83.4
2027750063,10416,52
2036980062,10300,68.3
2030870027,5000,100
2029850081,9263,100
2029800025,7500,58.1
2030300042,15408,51.5
2030980010,5334,89
2024530095,10000,70.9
2027740288,7500,50
2028610039,5000,57.5
2029970024,10000,100
2027680210,5000,50
2025250016,5000,87.5
2023910005,78000,100
2028190018,5052,81.4
2028790051,16455,100
2041390003,5000,69
2037520060,5000,65.6
2029770117,10000,86.9
2028760021,7500,88.1
2027610202,17500,50
2027770166,15000,50
2032230001,81492,100
2023220111,44350,53
2040860012,6242,75.6
2027680081,5000,100
2023810043,5100,100
2022650053,12900,58.8
2023910007,29032,78
2028650088,11057,86.5
2043150024,7500,65.6
2038340054,6518,100
2038300073,5150,76.8
2034570030,5438,68.3
2039040016,54423,100
2039690027,6250,70.9
2040770047,9816,67.1
2030880039,5000,100
2026900109,15720,100
2029070052,14740,54
2037650009,5000,61.6
2036500041,20000,92
2038950087,8107,99.6
2025760021,5071,50.5
2023300030,14475,69.2
2034940016,7226,83.3
2025820065,50193,98.8
2027270001,13150,71.5
2027660180,14800,65
2036730060,137995,74.4
2037340029,9968,99
2043110018,5000,68.9
2028790156,16816,100
2028770261,10000,100
2040700103,16225,75.6
2030160060,19000,86
2027630357,5000,100
2023740076,5000,100
2041390106,17190,96
2030890018,7500,100
2025900036,19107,50
2036860057,5150,53.3
2038140037,10950,88.8
2027290065,10000,50
2028200064,5133,81.7
2028500007,5000,73.8
2023450012,5347,100
2027660190,14855,50
2025240033,16625,100
2027660031,29000,92.5
2023030055,5000,NA
2034830080,7572,58.3
2024620001,19611,71.8
2025220115,5000,NA
2040340033,7125,76.8
2027360149,5162,50
2028630032,5652,70.9
2027690161,14562,78
2025310021,5000,77.9
2022610009,9000,93.3
2023790051,26511,52.3
2023180007,5600,50
2026830028,7500,76.5
2029310022,5175,80.7
2030340049,5362,88.2
2029040001,47565,57
2023200047,7326,75
2039350058,10300,73.7
2030260038,7800,82.3
2027370061,9500,100
2030540037,7118,56.8
2027750216,20000,50
2027750020,15000,93
2030300182,18144,100
2036700003,13868,100
2037520054,5000,69.6
2027370115,25148,60
2030480007,7000,86.7
2040150001,62381,68
2024320080,5399,100
2025070032,5000,79.9
2030990001,5503,100
2031980046,5000,89.8
2036970011,20615,100
2027310001,8850,100
2032090055,5000,100
2023440052,10500,99.5
2029460035,5300,87.2
2029510001,31570,NA
2027720266,8562,50.5
2027770433,20000,100
2027650228,10000,50
2026910018,5922,75.3
2039720033,5000,61.8
2037680033,28576,65.6
2025950039,175505,99.5
2032040019,5000,74.9
2028760060,10088,62.8
2025330072,28413,100
2038090028,5047,52.8
2040220018,5000,67.2
2027900003,7301,92.9
2030670039,5649,100
2027740329,5000,100
2040960017,7500,62.2
2027630002,46560,100
2026950006,7672,82
2023220081,37900,70.1
2024430200,19900,100
2037480022,20000,58.8
2037430040,10175,73.2
2028160049,10400,69.8
2032050003,5000,75.7
2025460064,10500,52.5
2038130032,5124,80
2026540041,5152,100
2040000065,5174,66.4
2043170060,11000,73.5
2030150025,7299,89.8
2029650019,9450,64
2028680005,125000,NA
2026740047,7500,73
2027710177,11388,50
2027680289,10000,91.5
2023590003,165939,100
2035620062,5000,100
2034420023,7000,100
2039060026,7513,69
2040500052,5950,69.6
2027710233,5000,50
2029590127,6120,80.8
2038680007,5000,58.8
2027680360,20000,50
2024280019,5110,100
2022610062,17500,66.7
2028670043,5000,100
2028560001,21544,50
2025730010,17333,52.5
2040910039,6290,70
2025080035,5300,100
2031920042,9688,94
2029310035,10350,84
2028490009,10002,97.5
2028780222,5250,71.2
2039810002,22500,88.5
2030160066,8415,100
2029310034,5150,100
2026900160,18377,67.7
2026060140,28050,50
2030960035,27009,82.3
2028500009,15831,79.7
2032400028,14863,100
2027690141,5107,50.5
2025630026,15000,50
2030120100,56250,NA
2039330001,23160,86
2038620021,5000,63
2023940017,17294,64
2037330069,10287,89.6
2022600100,45053,99
2027620160,10000,100
2025370007,11525,100
2040860010,5000,66.7
2031860055,8300,50
2031690066,6880,64.5
2022770082,29000,50.2
2025160009,6896,100
2028740027,12774,100
2031400001,21886,89
2041730001,51250,66.4
2042430046,5000,50.9
2025430001,1306900,100
2041160036,5013,68.9
2027690032,5000,50.5
2023810029,16500,66.3
2027690097,9154,90
2038090023,5124,79.2
2041340062,5000,100
2031230051,5904,90.7
2027680137,40000,50
2026770021,5352,60.9
2027690005,12500,70.5
2038780048,5000,76.8
2035070033,5000,70.4
2040700001,5050,53.3
2029590043,8721,90.1
2025700016,8566,83.6
2036990016,10300,58.3
2032040017,5000,75.7
2035580018,8979,100
2027200013,10000,NA
2042780059,5000,56.7
2027680233,5000,55
2022650017,15000,58.8
2022780061,9500,100
2023230043,38344,77
2038300078,5150,66.4
2036860037,6268,60
2030410045,7072,96.6
2042870014,10000,72.4
2029110030,17442,85.2
2028350006,9625,100
2026780037,8688,70.4
2027690088,5000,50
2038130059,5124,72
2027660276,14338,99.5
2026040275,217783,99.5
2022600038,5000,51.7
2029890011,49375,62.5
2025780016,5500,73.5
2027770451,5000,100
2037170050,5000,86
2027770447,5000,100
2040660035,5000,52.2
2031220037,5633,89.8
2030130029,6212,82.7
2038670047,5000,100
2037750007,5800,75
2037060001,47638,88.5
2029520021,7447,71.8
2027680053,15000,50
2030660018,6141,58.8
2028080004,6750,66.8
2024870030,25650,81.4
2041760013,5000,73.6
2030880041,5000,82.3
2023700047,9385,90.1
2038210025,5150,68
2025880008,10526,100
2027300028,202121,100
2037090040,59278,60
2031830029,6179,100
2025640058,7500,52
2023300012,9650,71.5
2042930037,5000,81.4
2036160001,65482,50
2041120031,5000,66.7
2041120033,7500,77.8
2031810009,7125,100
2025290065,39304,NA
2031570054,5766,89.2
2032180072,5000,77
2027820055,5000,100
2028300035,8085,72.1
2040910034,6264,100
2028460014,17500,100
2030370013,7500,100
2037080001,14100,91
2035220047,5000,100
2034950068,5000,53.3
2041000041,5000,55.6
2030280017,9111,83.5
2032310001,23759,100
2024820025,23250,100
2024850001,130600,67.1
2029980124,14019,66.7
2026680057,13220,88.1
2029030011,5266,100
2030970038,7200,94.8
2030300170,6736,82
2027690049,7500,98
2023710058,7190,77.6
2026060030,280000,88
2038290034,44182,70
2042530078,9951,100
2029750039,5319,100
2022770051,51550,100
2028880023,5174,100
2026610001,6169,81.9
2025860065,7500,66.5
2040050015,5000,54
2038380118,113600,67
2037310020,5400,100
2036210001,261700,100
2040030032,20450,69
2028140080,14209,98.3
2030630200,17103,NA
2030720022,5000,73.7
2027720043,15000,50
2031770031,6197,83.4
2026980070,17717,100
2040030040,15555,74
2029850045,25400,81.2
2042780015,8200,53.3
2028530032,7500,100
2038190066,5150,80.8
2030610072,5610,94.8
2030020023,7500,100
2028710140,6973,63.5
2036190001,430000,74
2038050067,10221,88
2037590057,5117,65.6
2035100018,5417,69.6
2039360042,5500,68.3
2040770003,21745,81.1
2027310043,7371,57.5
2030310014,7185,60.8
2037990038,6923,55.2
2036730001,653358,54.4
2026030011,12500,53.5
2023480045,7150,94.5
2025040045,14700,78.5
2027750083,10025,97
2043120014,5621,64.4
2027360115,9756,50
2036840001,74000,NA
2029820038,7500,100
2024890008,10045,50
2038380198,10524,100
2027680241,12300,64.5
2027590042,14350,93
2032380050,37650,100
2028080026,5000,86.5
2028950045,36311,100
2030420022,5247,100
2041070025,6150,70
2027270052,16500,82.6
2024340070,7668,100
2027710030,295200,89.5
2023840028,6523,100
2023400028,50400,51.5
2026070026,8050,64.2
2039300064,7500,71.2
2027660294,7500,100
2037810013,5000,100
2037310054,7500,64
2040330012,6750,61.6
2040660022,5000,60
2038190064,5150,66.4
2027720121,5000,50
2027750210,20000,50
2040560063,21984,50.4
2043180024,15250,70.9
2030100029,10000,66.7
2042740056,5000,62
2029210001,122000,55
2030970033,6281,100
2025880017,22364,53
2030070006,5060,89.2
2029570008,10000,100
2028640020,8877,85
2039870035,7133,60
2041590009,5526,64.5
2024020009,5000,100
2039580080,109400,74.5
2029560017,5000,76.5
2029170009,5018,NA
2040270024,5225,57.6
2029800001,7080,83.7
2039100029,60700,60
2026220038,5720,100
2024100077,11215,100
2032080053,5000,100
2032390001,12213,95.9
2027740344,7500,96
2022600192,153200,68
2028540042,5000,70.9
2030530089,16630,50
2027240178,21488,55.2
2029000073,6702,80
2026140015,6328,84
2022910037,6727,58.8
2038450028,5067,62.2
2032320100,5000,53.6
2023700007,9288,79.9
2035260017,5000,76
2027750040,10000,50
2039480001,10290,77.4
2039310069,5001,71.2
2037150036,7000,71.2
2027710170,7500,50
2026040600,222700,68.5
2031490090,15134,51.2
2029000012,8444,81
2028650120,5000,100
2037090062,20000,100
2030960046,5104,84.3
2035600037,7500,64.8
2034980051,8206,84
2028720120,6794,81.1
2030230004,11300,100
2025370041,5428,100
2024880025,13225,86.4
2025880073,20450,51
2026000208,11945,50
2027770025,20000,100
2039350001,21442,53.9
2025430030,54556,54.5
2025170001,64250,57.3
2037940127,6412,100
2034460046,5571,100
2029400045,6505,100
2024600025,11502,67.1
2038080077,5159,68
2039220006,5185,57.2
2028030021,9700,100
2034470003,5000,100
2030300048,17190,50
2027680001,10000,94
2022960026,36800,95.3
2023430001,9743,100
2041000027,5000,63.3
2030160042,32250,71.4
2027700001,5612000,79
2040750019,9500,53
2042440040,5000,57.3
2038130035,5124,80.8
2041060036,5000,53.3
2027720230,10000,50
2026990050,5000,100
2024490032,6633,70.9
2028780215,5200,70.9
2038200070,5150,77.6
2031540100,7299,60.2
2034570057,11156,100
2022780070,12500,100
2024210018,7300,94.5
2028650122,5000,90.4
2030380059,5000,NA
2039320167,5358,70.4
2028670125,15030,100
2028710112,5005,50
2029280028,110000,82.3
2036170032,6042,66.7
2029820048,5000,100
2032200113,5223,100
2034530005,9790,100
2042510007,5808,60
2027680251,5000,79
2026230140,15646,99.7
2027750187,7500,100
2025730041,7500,50
2038140075,6721,100
2027280064,6650,90.1
2038010075,5682,53.6
2030770034,6081,70.8
2038380337,20875,100
2038080081,7725,79.2
2030270001,52347,92.8
2027740367,5000,50
2027360156,10016,99
2026630025,5000,80.7
2032040027,5000,74.5
2023920001,5013,70
2035250066,5000,66.4
2038810011,10950,78.4
2039320178,12300,58.8
2025990110,12500,50
2032120058,10000,63.4
2038140078,5454,57.6
2027220063,8000,62.8
2031660085,7555,70.9
2026880050,10206,79.1
2035630020,77500,100
2039650007,7125,65.5
2037940120,6750,80.2
2023710043,7564,100
2037400040,10000,79.1
2032440160,41850,100
2038290073,5150,67.2
2041540012,5000,65.6
2031840030,6991,86
2024110012,58583,100
2025610058,8000,65.5
2024780001,10000,83.4
2041020033,5000,52.2
2036170001,122493,92
2035100027,5417,100
2038060054,5373,64.8
2042010029,5000,53.3
2025180031,42897,52
2027350001,10000,75.9
2032170015,5000,68
2027650063,10000,50
2028530017,12500,50
2031910020,5000,83.4
2030600043,5000,100
2042230006,38115,100
2028050028,5500,100
